item_id,recommend,posted_year,title
17410,True,2012,Mirror's Edge™
440,True,2014,Team Fortress 2
304930,True,2014,Unturned
216150,True,2015,MapleStory
730,True,2014,Counter-Strike: Global Offensive
570,True,2015,Dota 2
219640,True,2014,Chivalry: Medieval Warfare
730,True,2014,Counter-Strike: Global Offensive
289650,True,2014,Assassin's Creed® Unity
210898,True,2014,Crusader Kings II: Mediterranean Portraits
304930,True,2014,Unturned
207170,True,2014,Legend of Grimrock
391540,True,2015,Undertale
211820,True,2013,Starbound
345520,False,2015,
105420,True,2014,Ms. Splosion Man
8930,True,2014,Sid Meier's Civilization® V
400,True,2011,Portal
63500,True,2011,Swords and Soldiers HD
41300,True,2011,Altitude
570,True,2015,Dota 2
730,True,2014,Counter-Strike: Global Offensive
220700,True,2013,RPG Maker VX Ace
327890,True,2014,I am Bread
440,True,2014,Team Fortress 2
230410,True,2014,Warframe
212160,True,2014,Vindictus
113400,True,2014,APB Reloaded
4000,True,2013,Garry's Mod
220200,True,2014,Kerbal Space Program
250900,True,2015,The Binding of Isaac: Rebirth
730,True,2015,Counter-Strike: Global Offensive
113200,True,2013,The Binding of Isaac
223710,True,2013,Cry of Fear
250900,True,2015,The Binding of Isaac: Rebirth
730,True,2015,Counter-Strike: Global Offensive
113200,True,2013,The Binding of Isaac
223710,True,2013,Cry of Fear
730,True,2015,Counter-Strike: Global Offensive
266010,True,2015,LYNE
230410,False,2015,Warframe
282800,True,2015,100% Orange Juice
249870,False,2015,Scribblenauts Unmasked: A DC Comics Adventure
281690,False,2015,
40800,True,2015,Super Meat Boy
310370,True,2015,The Way of Life Free Edition
49520,True,2014,Borderlands 2
440,True,2014,Team Fortress 2
730,True,2015,Counter-Strike: Global Offensive
113020,True,2013,Monaco: What's Yours Is Mine
9480,True,2014,Saints Row 2
50650,False,2015,
63710,True,2014,BIT.TRIP RUNNER
237110,False,2015,Mortal Kombat Komplete Edition
281220,True,2015,BloodRayne Betrayal
570,True,2014,Dota 2
108600,True,2014,Project Zomboid
220,True,2015,Half-Life 2
218620,True,2014,PAYDAY 2
49520,True,2015,Borderlands 2
224260,True,2013,No More Room in Hell
208090,True,2014,Loadout
319630,True,2015,Life is Strange - Episode 1
236390,True,2013,War Thunder
72850,True,2012,
48700,True,2012,Mount & Blade: Warband
35450,True,2012,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
205930,True,2014,
49520,True,2015,Borderlands 2
218620,False,2015,PAYDAY 2
250600,True,2014,The Plan
550,True,2013,Left 4 Dead 2
20900,True,2014,The Witcher: Enhanced Edition Director's Cut
570,True,2014,Dota 2
211820,True,2014,Starbound
440,True,2013,Team Fortress 2
43110,True,2015,
352460,True,2015,Dead Realm
221640,True,2014,Super Hexagon
231060,True,2013,Ragnarok Online 2
730,True,2014,Counter-Strike: Global Offensive
255480,False,2014,
1250,True,2015,Killing Floor
440,True,2013,Team Fortress 2
7940,True,2014,Call of Duty® 4: Modern Warfare®
25890,True,2014,Hearts of Iron III
237310,True,2014,Elsword
207230,True,2014,ArcheBlade™
570,True,2014,Dota 2
550,True,2014,Left 4 Dead 2
206420,True,2014,Saints Row IV
440,True,2015,Team Fortress 2
22380,True,2013,Fallout: New Vegas
550,True,2014,Left 4 Dead 2
8190,True,2014,Just Cause 2
209080,True,2014,Guns of Icarus Online
4000,True,2013,Garry's Mod
393010,True,2015,Don't Starve: Shipwrecked
730,True,2015,Counter-Strike: Global Offensive
72850,False,2014,
65980,False,2014,Sid Meier's Civilization®: Beyond Earth™
550,True,2013,Left 4 Dead 2
440,True,2013,Team Fortress 2
550,True,2014,Left 4 Dead 2
8930,True,2014,Sid Meier's Civilization® V
105600,True,2014,Terraria
241540,False,2014,State of Decay
108710,True,2013,Alan Wake
393420,True,2015,Hurtworld
104900,True,2015,ORION: Prelude
730,True,2015,Counter-Strike: Global Offensive
218230,True,2014,PlanetSide 2
218620,True,2015,PAYDAY 2
218620,True,2014,PAYDAY 2
209080,True,2013,Guns of Icarus Online
24240,True,2014,PAYDAY™ The Heist
730,True,2014,Counter-Strike: Global Offensive
236850,True,2015,Europa Universalis IV
570,True,2013,Dota 2
105600,True,2013,Terraria
219740,True,2014,
212070,True,2014,Star Conflict
209000,True,2014,Batman™: Arkham Origins
322070,True,2014,
304930,True,2014,Unturned
218620,True,2014,PAYDAY 2
440,True,2014,Team Fortress 2
291480,True,2015,Warface
730,True,2014,Counter-Strike: Global Offensive
55110,True,2014,Red Faction®: Armageddon™
388520,False,2015,
333950,False,2015,Medieval Engineers
291650,True,2015,Pillars of Eternity
240,True,2010,Counter-Strike: Source
440,True,2015,Team Fortress 2
304930,True,2014,Unturned
209160,True,2014,Call of Duty®: Ghosts
218230,True,2013,PlanetSide 2
227940,True,2014,Heroes & Generals
227700,False,2014,
206210,True,2014,Gotham City Impostors Free to Play
230410,True,2014,Warframe
218230,True,2013,PlanetSide 2
8870,True,2014,BioShock Infinite
301520,True,2014,Robocraft
206500,True,2014,AirMech Strike
105600,True,2013,Terraria
105600,True,2015,Terraria
570,True,2014,Dota 2
211820,False,2014,Starbound
440,True,2013,Team Fortress 2
550,True,2013,Left 4 Dead 2
388520,False,2015,
570,True,2013,Dota 2
550,True,2013,Left 4 Dead 2
218620,True,2014,PAYDAY 2
301480,False,2014,
19900,False,2014,Far Cry® 2: Fortune's Edition
227220,True,2014,Sang-Froid - Tales of Werewolves
232770,False,2014,POSTAL
259430,False,2014,Zigfrak
305960,False,2014,Dragon: The Game
227680,False,2014,
65980,False,2015,Sid Meier's Civilization®: Beyond Earth™
440,True,2015,Team Fortress 2
440,True,2014,Team Fortress 2
359320,True,2015,Elite Dangerous
374570,True,2015,Kung Fury
200510,True,2014,XCOM: Enemy Unknown
8930,True,2014,Sid Meier's Civilization® V
730,True,2015,Counter-Strike: Global Offensive
440,True,2014,Team Fortress 2
304930,True,2015,Unturned
253430,True,2014,
295110,False,2015,
252490,True,2014,Rust
271590,True,2015,Grand Theft Auto V
40800,True,2014,Super Meat Boy
212680,True,2014,FTL: Faster Than Light
105600,True,2014,Terraria
352130,True,2015,Locoland
209000,True,2014,Batman™: Arkham Origins
80310,True,2015,Gemini Rue
259600,True,2014,Finding Teddy
250260,True,2014,Jazzpunk: Director's Cut
224260,True,2014,No More Room in Hell
211820,True,2014,Starbound
306130,True,2015,The Elder Scrolls® Online: Tamriel Unlimited™
570,True,2015,Dota 2
72850,True,2014,
242860,True,2015,Verdun
346010,True,2015,Besiege
251570,False,2015,
113200,True,2013,The Binding of Isaac
274190,True,2014,Broforce
206690,True,2013,iBomber Defense Pacific
104000,True,2013,iBomber Defense
208670,True,2013,Blades of Time
61100,True,2013,Lucid
42910,True,2013,Magicka
234710,True,2013,Poker Night 2
31280,True,2013,Poker Night at the Inventory
50650,True,2013,
92800,True,2013,SpaceChem
107100,True,2013,Bastion
206440,True,2014,To the Moon
730,True,2014,Counter-Strike: Global Offensive
293540,True,2014,Guns and Robots
35450,True,2014,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
208090,True,2014,Loadout
209080,True,2013,Guns of Icarus Online
227940,True,2015,Heroes & Generals
440,True,2014,Team Fortress 2
218620,True,2014,PAYDAY 2
4000,True,2014,Garry's Mod
730,True,2015,Counter-Strike: Global Offensive
323370,True,2015,TERA
242700,True,2015,Injustice: Gods Among Us Ultimate Edition
363970,True,2015,Clicker Heroes
40800,True,2015,Super Meat Boy
24010,False,2014,Train Simulator
227300,True,2014,Euro Truck Simulator 2
440,True,2013,Team Fortress 2
252490,True,2014,Rust
265930,True,2014,Goat Simulator
263100,True,2014,9.03m
8980,True,2014,Borderlands
265930,True,2014,Goat Simulator
280740,True,2015,Aperture Tag: The Paint Gun Testing Initiative
286080,True,2015,Thinking with Time Machine
4000,True,2015,Garry's Mod
620,True,2014,Portal 2
12210,True,2014,
440,True,2014,Team Fortress 2
218620,True,2015,PAYDAY 2
204360,True,2015,Castle Crashers®
252950,True,2015,Rocket League®
251570,True,2015,
730,False,2015,Counter-Strike: Global Offensive
56400,True,2014,
245550,True,2014,Free to Play
6060,True,2015,"Star Wars: Battlefront 2 (Classic, 2005)"
261640,True,2015,Borderlands: The Pre-Sequel
271590,True,2015,Grand Theft Auto V
298110,True,2015,Far Cry® 4
4000,True,2014,Garry's Mod
335300,True,2015,DARK SOULS™ II: Scholar of the First Sin
91600,True,2014,Sanctum
200710,True,2014,Torchlight II
259680,True,2015,Tales of Maj'Eyal
233980,True,2014,UnEpic
238750,False,2014,Might & Magic X - Legacy
237930,True,2014,Transistor
272060,True,2014,Serena
230230,True,2014,Divinity: Original Sin (Classic)
213670,True,2014,South Park™: The Stick of Truth™
570,True,2012,Dota 2
240,True,2011,Counter-Strike: Source
440,True,2014,Team Fortress 2
351970,True,2015,Tales of Zestiria
292140,True,2015,FINAL FANTASY® XIII-2
219640,True,2014,Chivalry: Medieval Warfare
236430,True,2014,DARK SOULS™ II
282900,True,2015,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1
248800,True,2014,Dysfunctional Systems: Learning to Manage Chaos
233270,False,2014,Far Cry 3 - Blood Dragon
221100,False,2014,DayZ
730,True,2013,Counter-Strike: Global Offensive
218060,True,2014,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien
265630,True,2015,Fistful of Frags
440,True,2013,Team Fortress 2
111900,True,2014,Guardians of Middle-earth
264200,True,2014,One Finger Death Punch
8190,True,2014,Just Cause 2
63380,True,2014,Sniper Elite V2
72850,True,2014,
243470,True,2014,Watch_Dogs™
203140,True,2014,Hitman: Absolution™
218620,True,2014,PAYDAY 2
104900,True,2014,ORION: Prelude
50130,True,2014,Mafia II
730,True,2014,Counter-Strike: Global Offensive
440,True,2012,Team Fortress 2
207610,True,2013,The Walking Dead
730,True,2014,Counter-Strike: Global Offensive
34900,True,2015,Bad Rats: the Rats' Revenge
730,True,2014,Counter-Strike: Global Offensive
730,True,2015,Counter-Strike: Global Offensive
49520,True,2015,Borderlands 2
105600,True,2015,Terraria
238750,True,2014,Might & Magic X - Legacy
270170,True,2015,Depression Quest
316010,True,2015,Magic Duels
203810,True,2015,
15710,True,2011,Oddworld: Abe's Exoddus®
31280,True,2011,Poker Night at the Inventory
12900,True,2011,AudioSurf
22600,True,2011,Worms Reloaded
400,True,2010,Portal
221100,True,2014,DayZ
252490,True,2014,Rust
730,True,2014,Counter-Strike: Global Offensive
570,False,2013,Dota 2
205100,True,2013,Dishonored
570,True,2014,Dota 2
219150,True,2015,Hotline Miami
313740,True,2015,
233270,True,2015,Far Cry 3 - Blood Dragon
363970,True,2015,Clicker Heroes
4000,True,2015,Garry's Mod
238460,True,2014,BattleBlock Theater®
730,True,2014,Counter-Strike: Global Offensive
289650,False,2015,Assassin's Creed® Unity
227940,True,2014,Heroes & Generals
218230,True,2014,PlanetSide 2
242880,True,2013,"Sir, You Are Being Hunted"
34030,True,2013,Napoleon: Total War™
440,True,2012,Team Fortress 2
49520,True,2014,Borderlands 2
440,True,2013,Team Fortress 2
8870,True,2014,BioShock Infinite
369200,True,2015,
295110,False,2015,
108200,True,2015,Ticket to Ride
224960,True,2015,Tomb Raider I
307230,False,2015,
200210,True,2015,Realm of the Mad God
231310,True,2013,MirrorMoon EP
730,True,2015,Counter-Strike: Global Offensive
63380,True,2015,Sniper Elite V2
333930,True,2015,Dirty Bomb®
204450,True,2015,Call of Juarez® Gunslinger
373110,False,2015,
218230,False,2014,PlanetSide 2
298110,True,2015,Far Cry® 4
730,True,2013,Counter-Strike: Global Offensive
376870,False,2015,Minecraft: Story Mode - A Telltale Games Series
332070,False,2014,School of Dragons
4000,False,2014,Garry's Mod
218620,False,2015,PAYDAY 2
730,True,2015,Counter-Strike: Global Offensive
4000,True,2015,Garry's Mod
48700,True,2014,Mount & Blade: Warband
730,True,2015,Counter-Strike: Global Offensive
550,True,2013,Left 4 Dead 2
4000,True,2014,Garry's Mod
49520,True,2014,Borderlands 2
33930,True,2014,Arma 2: Operation Arrowhead
440,True,2014,Team Fortress 2
308420,True,2014,Ziggurat
228300,True,2013,Remember Me
307780,False,2015,Mortal Kombat X
207610,True,2013,The Walking Dead
217140,True,2013,Rise of the Triad
203160,True,2013,Tomb Raider
108710,True,2012,Alan Wake
41070,True,2011,
620,True,2011,Portal 2
98400,True,2011,Hard Reset Extended Edition
8870,True,2015,BioShock Infinite
285160,True,2014,LEGO® The Hobbit™
224480,True,2014,Octodad: Dadliest Catch
7670,True,2014,BioShock™
72850,True,2013,
221100,False,2014,DayZ
4000,True,2014,Garry's Mod
303210,True,2015,The Beginner's Guide
730,True,2014,Counter-Strike: Global Offensive
374570,True,2015,Kung Fury
19900,True,2014,Far Cry® 2: Fortune's Edition
209870,False,2014,Blacklight: Retribution
6220,True,2013,FlatOut
218410,True,2013,Defender's Quest: Valley of the Forgotten (DX edition)
212680,True,2012,FTL: Faster Than Light
18700,False,2011,And Yet It Moves
4560,True,2011,Company of Heroes - Legacy Edition
33130,False,2015,Zombie Shooter
261030,False,2015,The Walking Dead: Season 2
207610,True,2013,The Walking Dead
440,True,2014,Team Fortress 2
319550,True,2014,The Collider
440,True,2015,Team Fortress 2
204300,True,2014,Awesomenauts - the 2D moba
223710,True,2015,Cry of Fear
113200,True,2014,The Binding of Isaac
240,True,2013,Counter-Strike: Source
730,True,2014,Counter-Strike: Global Offensive
211400,True,2014,Deadlight
50130,True,2014,Mafia II
239030,True,2013,"Papers, Please"
391540,True,2015,Undertale
200900,True,2014,
48700,True,2014,Mount & Blade: Warband
730,True,2013,Counter-Strike: Global Offensive
252490,True,2015,Rust
107410,True,2015,Arma 3
218620,False,2015,PAYDAY 2
440,True,2013,Team Fortress 2
10,True,2015,Counter-Strike
570,True,2015,Dota 2
730,True,2015,Counter-Strike: Global Offensive
440,True,2013,Team Fortress 2
224260,True,2014,No More Room in Hell
209870,True,2014,Blacklight: Retribution
208090,True,2014,Loadout
204360,True,2013,Castle Crashers®
11260,False,2014,Pacific Storm Allies
252490,True,2014,Rust
220200,True,2013,Kerbal Space Program
49800,False,2015,Flight of the Icarus
440,True,2013,Team Fortress 2
230410,True,2013,Warframe
346110,True,2015,ARK: Survival Evolved
550,True,2015,Left 4 Dead 2
630,True,2013,Alien Swarm
440,True,2013,Team Fortress 2
8190,True,2014,Just Cause 2
250900,True,2015,The Binding of Isaac: Rebirth
113200,True,2015,The Binding of Isaac
440,True,2013,Team Fortress 2
730,True,2014,Counter-Strike: Global Offensive
303210,True,2015,The Beginner's Guide
440,True,2014,Team Fortress 2
388520,False,2015,
8930,True,2013,Sid Meier's Civilization® V
218620,False,2015,PAYDAY 2
207140,True,2015,SpeedRunners
221100,True,2014,DayZ
219740,True,2013,
730,True,2015,Counter-Strike: Global Offensive
206500,True,2014,AirMech Strike
221100,True,2014,DayZ
238960,True,2014,
570,True,2015,Dota 2
730,True,2013,Counter-Strike: Global Offensive
570,True,2014,Dota 2
224260,True,2014,No More Room in Hell
221380,True,2014,Age of Empires II HD
246620,True,2015,Plague Inc: Evolved
346900,True,2015,AdVenture Capitalist
239030,True,2015,"Papers, Please"
230050,True,2015,DLC Quest
232090,True,2015,Killing Floor 2
550,True,2014,Left 4 Dead 2
319510,False,2014,Five Nights at Freddy's
218620,True,2014,PAYDAY 2
4000,True,2014,Garry's Mod
440,True,2012,Team Fortress 2
236390,True,2014,War Thunder
218620,True,2014,PAYDAY 2
304930,True,2014,Unturned
244850,True,2014,
440,True,2013,Team Fortress 2
346900,True,2015,AdVenture Capitalist
203160,True,2013,Tomb Raider
216250,True,2015,
248570,True,2015,Toribash
730,True,2014,Counter-Strike: Global Offensive
304050,True,2015,Trove
253710,True,2015,theHunter Classic
208090,True,2014,Loadout
550,True,2014,Left 4 Dead 2
214950,False,2014,Total War™: ROME II - Emperor Edition
244850,True,2014,
206420,True,2014,Saints Row IV
334230,True,2015,Town of Salem
346900,True,2015,AdVenture Capitalist
730,True,2015,Counter-Strike: Global Offensive
234530,True,2013,
304930,True,2014,Unturned
239450,False,2014,
322330,True,2015,Don't Starve Together
440,True,2013,Team Fortress 2
440,True,2014,Team Fortress 2
242680,True,2015,Nuclear Throne
239030,True,2014,"Papers, Please"
219830,True,2014,King Arthur's Gold
211820,True,2015,Starbound
440,True,2014,Team Fortress 2
8870,True,2014,BioShock Infinite
271590,True,2015,Grand Theft Auto V
570,True,2014,Dota 2
304930,True,2014,Unturned
224540,False,2013,Ace of Spades: Battle Builder
294860,True,2015,Valkyria Chronicles™
570,True,2014,Dota 2
223710,True,2014,Cry of Fear
295110,False,2015,
15320,True,2015,IL-2 Sturmovik: 1946
214950,True,2014,Total War™: ROME II - Emperor Edition
440,True,2011,Team Fortress 2
49520,True,2014,Borderlands 2
570,True,2014,Dota 2
224760,True,2014,FEZ
440,True,2014,Team Fortress 2
316790,True,2015,Grim Fandango Remastered
374570,True,2015,Kung Fury
281770,True,2015,Blackguards: Untold Legends
40330,True,2015,Secret Files: Tunguska
730,True,2015,Counter-Strike: Global Offensive
323370,True,2015,TERA
440,True,2011,Team Fortress 2
219640,True,2013,Chivalry: Medieval Warfare
321300,True,2015,Mount & Blade: Warband - Viking Conquest Reforged Edition
335240,True,2015,Transformice
6060,True,2015,"Star Wars: Battlefront 2 (Classic, 2005)"
214950,True,2015,Total War™: ROME II - Emperor Edition
48700,True,2013,Mount & Blade: Warband
440,True,2013,Team Fortress 2
204300,True,2013,Awesomenauts - the 2D moba
570,True,2014,Dota 2
22370,True,2015,Fallout 3: Game of the Year Edition
219150,True,2015,Hotline Miami
205100,True,2015,Dishonored
233450,True,2015,Prison Architect
340,True,2013,Half-Life 2: Lost Coast
220860,True,2013,McPixel
203650,True,2013,Sonic the Hedgehog 4 - Episode II
218620,True,2013,PAYDAY 2
72850,True,2013,
214490,True,2015,Alien: Isolation
329950,True,2015,
10680,True,2014,Aliens vs. Predator™
238320,True,2014,Outlast
3730,True,2013,Aliens versus Predator Classic 2000
15700,True,2013,Oddworld: Abe's Oddysee®
258970,True,2014,Gauntlet™ Slayer Edition
218620,False,2014,PAYDAY 2
252490,True,2014,Rust
244930,True,2015,SNOW
57300,True,2014,Amnesia: The Dark Descent
4000,True,2013,Garry's Mod
570,True,2013,Dota 2
418340,True,2015,RWBY: Grimm Eclipse
206420,True,2013,Saints Row IV
440,True,2013,Team Fortress 2
730,True,2014,Counter-Strike: Global Offensive
550,True,2012,Left 4 Dead 2
212680,True,2014,FTL: Faster Than Light
230410,True,2014,Warframe
206420,True,2014,Saints Row IV
4000,True,2014,Garry's Mod
238010,True,2014,Deus Ex: Human Revolution - Director's Cut
241540,False,2015,State of Decay
570,True,2015,Dota 2
238460,True,2014,BattleBlock Theater®
72850,True,2014,
570,True,2013,Dota 2
218230,True,2013,PlanetSide 2
271590,True,2015,Grand Theft Auto V
377160,True,2015,Fallout 4
218620,False,2014,PAYDAY 2
221100,False,2014,DayZ
17480,True,2013,Command & Conquer: Red Alert 3
97000,True,2013,Solar 2
105600,True,2015,Terraria
247730,True,2015,Nether: Resurrected
49520,True,2013,Borderlands 2
211820,True,2014,Starbound
221100,True,2014,DayZ
226740,True,2015,Monster Loves You!
240,True,2015,Counter-Strike: Source
232090,True,2015,Killing Floor 2
242800,False,2014,Day One : Garry's Incident
252490,False,2015,Rust
231430,False,2015,Company of Heroes 2
218620,True,2014,PAYDAY 2
228880,True,2015,
730,True,2014,Counter-Strike: Global Offensive
230410,True,2015,Warframe
620,True,2015,Portal 2
214560,True,2015,Mark of the Ninja
221100,False,2015,DayZ
216150,False,2013,MapleStory
219150,True,2014,Hotline Miami
287290,True,2015,Resident Evil Revelations 2 / Biohazard Revelations 2
268050,True,2015,The Evil Within
271290,True,2014,
359550,True,2015,Tom Clancy's Rainbow Six® Siege
242820,True,2015,140
236390,False,2014,War Thunder
220200,True,2014,Kerbal Space Program
402180,True,2015,
200210,True,2014,Realm of the Mad God
206440,True,2014,To the Moon
346900,True,2015,AdVenture Capitalist
240460,True,2015,
230410,True,2015,Warframe
243470,False,2015,Watch_Dogs™
340350,True,2015,Quintet
440,True,2015,Team Fortress 2
570,True,2014,Dota 2
301520,True,2015,Robocraft
218230,True,2015,PlanetSide 2
730,True,2015,Counter-Strike: Global Offensive
291480,True,2014,Warface
243870,True,2014,
298630,True,2015,The Escapists
218230,True,2015,PlanetSide 2
730,True,2015,Counter-Strike: Global Offensive
291480,True,2014,Warface
243870,True,2014,
298630,True,2015,The Escapists
230410,True,2015,Warframe
221040,True,2015,Resident Evil 6 / Biohazard 6
304930,True,2014,Unturned
730,True,2014,Counter-Strike: Global Offensive
440,True,2014,Team Fortress 2
8870,True,2015,BioShock Infinite
22370,True,2015,Fallout 3: Game of the Year Edition
440,True,2014,Team Fortress 2
15700,True,2015,Oddworld: Abe's Oddysee®
730,True,2015,Counter-Strike: Global Offensive
71230,True,2014,Crazy Taxi
620,True,2014,Portal 2
221640,True,2014,Super Hexagon
24740,True,2013,Burnout Paradise: The Ultimate Box
570,True,2015,Dota 2
570,True,2014,Dota 2
261820,True,2014,Estranged: Act I
440,True,2013,Team Fortress 2
402020,False,2015,The Park
730,True,2015,Counter-Strike: Global Offensive
440,True,2013,Team Fortress 2
335330,False,2014,Brick-Force
257120,True,2014,Not The Robots
315640,False,2015,
284160,True,2015,BeamNG.drive
240,True,2014,Counter-Strike: Source
202090,True,2015,
238960,True,2014,
440,True,2014,Team Fortress 2
405170,False,2015,Rocket League® - Back to the Future™ Car Pack
413850,True,2015,CS:GO Player Profiles
730,True,2015,Counter-Strike: Global Offensive
620,True,2014,Portal 2
211820,True,2014,Starbound
440,True,2014,Team Fortress 2
218620,True,2014,PAYDAY 2
203160,True,2014,Tomb Raider
440,True,2015,Team Fortress 2
261640,True,2014,Borderlands: The Pre-Sequel
221100,False,2015,DayZ
218230,True,2013,PlanetSide 2
218620,True,2015,PAYDAY 2
232090,False,2015,Killing Floor 2
219740,True,2015,
214490,True,2014,Alien: Isolation
8870,True,2014,BioShock Infinite
239030,True,2015,"Papers, Please"
417860,False,2015,Emily is Away
4000,True,2013,Garry's Mod
240,True,2014,Counter-Strike: Source
32370,True,2014,STAR WARS™ - Knights of the Old Republic™
252490,True,2014,Rust
105430,True,2013,
271590,True,2015,Grand Theft Auto V
730,True,2015,Counter-Strike: Global Offensive
218620,True,2015,PAYDAY 2
730,True,2014,Counter-Strike: Global Offensive
208090,True,2014,Loadout
570,True,2013,Dota 2
299460,False,2014,Woodle Tree Adventures
216150,True,2014,MapleStory
222900,True,2014,
245170,True,2014,Skullgirls
55230,True,2015,Saints Row: The Third
238320,True,2015,Outlast
219640,True,2015,Chivalry: Medieval Warfare
335890,False,2015,Nanofights
385270,False,2015,Jet Racing Extreme
265930,True,2014,Goat Simulator
230410,True,2013,Warframe
238460,True,2014,BattleBlock Theater®
7670,True,2014,BioShock™
270210,True,2014,Melody's Escape
218230,True,2014,PlanetSide 2
440,True,2013,Team Fortress 2
440,True,2014,Team Fortress 2
550,True,2015,Left 4 Dead 2
218620,True,2014,PAYDAY 2
238320,True,2014,Outlast
8930,True,2014,Sid Meier's Civilization® V
34330,True,2013,
4760,True,2013,Rome: Total War™ - Collection
108600,True,2015,Project Zomboid
200510,True,2015,XCOM: Enemy Unknown
218620,True,2013,PAYDAY 2
221100,True,2013,DayZ
233450,True,2014,Prison Architect
227300,True,2013,Euro Truck Simulator 2
226700,False,2013,
245130,False,2015,
373110,True,2015,
730,True,2014,Counter-Strike: Global Offensive
304930,True,2015,Unturned
730,True,2015,Counter-Strike: Global Offensive
36620,True,2014,
91310,True,2015,
220240,True,2013,Far Cry 3
264140,True,2013,Pixel Piracy
4000,True,2014,Garry's Mod
330830,True,2014,Tales from the Borderlands
221910,True,2014,The Stanley Parable
440,True,2014,Team Fortress 2
4000,True,2014,Garry's Mod
294860,True,2014,Valkyria Chronicles™
107100,True,2014,Bastion
220,True,2014,Half-Life 2
102500,True,2014,Kingdoms of Amalur: Reckoning™
204300,True,2014,Awesomenauts - the 2D moba
42680,False,2014,
202170,True,2014,Sleeping Dogs
240,True,2014,Counter-Strike: Source
4000,True,2014,Garry's Mod
250900,True,2014,The Binding of Isaac: Rebirth
319510,True,2014,Five Nights at Freddy's
440,True,2014,Team Fortress 2
322330,True,2014,Don't Starve Together
550,True,2014,Left 4 Dead 2
620,True,2014,Portal 2
219740,True,2014,
216250,True,2014,
224260,True,2014,No More Room in Hell
105600,True,2013,Terraria
570,True,2015,Dota 2
218620,True,2015,PAYDAY 2
570,True,2014,Dota 2
218620,True,2015,PAYDAY 2
346900,True,2015,AdVenture Capitalist
300380,False,2015,Road Redemption
219640,False,2015,Chivalry: Medieval Warfare
222880,True,2015,Insurgency
321040,True,2015,
363970,True,2015,Clicker Heroes
264140,True,2015,Pixel Piracy
333930,False,2015,Dirty Bomb®
105600,True,2014,Terraria
620,True,2014,Portal 2
4540,True,2014,
266110,True,2014,Tower of Guns
292630,False,2014,Uriel's Chasm
250600,True,2014,The Plan
440,True,2015,Team Fortress 2
440,True,2015,Team Fortress 2
48700,True,2014,Mount & Blade: Warband
570,True,2013,Dota 2
226700,False,2014,
440,True,2015,Team Fortress 2
49520,True,2015,Borderlands 2
220240,True,2014,Far Cry 3
319630,True,2015,Life is Strange - Episode 1
369200,True,2015,
261030,True,2014,The Walking Dead: Season 2
440,True,2013,Team Fortress 2
304930,True,2014,Unturned
1250,True,2012,Killing Floor
212680,True,2014,FTL: Faster Than Light
220200,True,2015,Kerbal Space Program
218620,False,2014,PAYDAY 2
570,True,2014,Dota 2
212180,False,2013,
96300,True,2013,
22000,True,2014,World of Goo
730,True,2014,Counter-Strike: Global Offensive
204360,True,2015,Castle Crashers®
218620,True,2014,PAYDAY 2
50,False,2014,Half-Life: Opposing Force
270550,True,2015,Yet Another Zombie Defense
218680,True,2014,Scribblenauts Unlimited
219150,True,2015,Hotline Miami
237110,False,2015,Mortal Kombat Komplete Edition
33930,True,2012,Arma 2: Operation Arrowhead
236390,True,2013,War Thunder
212160,True,2015,Vindictus
570,True,2014,Dota 2
310370,True,2014,The Way of Life Free Edition
266430,False,2014,Anarchy Arcade
222880,True,2015,Insurgency
212680,True,2014,FTL: Faster Than Light
8930,True,2015,Sid Meier's Civilization® V
224260,True,2014,No More Room in Hell
570,True,2013,Dota 2
208090,False,2014,Loadout
47410,False,2014,Stronghold Kingdoms
200210,True,2014,Realm of the Mad God
235400,False,2013,King’s Bounty: Legions
208090,True,2014,Loadout
274170,True,2015,Hotline Miami 2: Wrong Number
304930,True,2015,Unturned
252490,False,2015,Rust
200900,True,2014,
223470,True,2014,POSTAL 2
248820,True,2014,Risk of Rain
48000,True,2013,LIMBO
730,False,2014,Counter-Strike: Global Offensive
216150,True,2014,MapleStory
2620,True,2015,Call of Duty®
311190,True,2014,Super Panda Adventures
107410,True,2014,Arma 3
216150,True,2014,MapleStory
2620,True,2015,Call of Duty®
311190,True,2014,Super Panda Adventures
107410,True,2014,Arma 3
730,True,2015,Counter-Strike: Global Offensive
266010,True,2014,LYNE
204360,True,2014,Castle Crashers®
225080,True,2014,Brothers - A Tale of Two Sons
550,True,2015,Left 4 Dead 2
220,True,2014,Half-Life 2
238960,True,2015,
49520,True,2014,Borderlands 2
570,True,2015,Dota 2
570,True,2015,Dota 2
48700,True,2014,Mount & Blade: Warband
70,True,2014,Half-Life
12210,True,2014,
108800,True,2014,Crysis 2 - Maximum Edition
218680,True,2014,Scribblenauts Unlimited
33930,True,2014,Arma 2: Operation Arrowhead
8930,True,2014,Sid Meier's Civilization® V
570,True,2013,Dota 2
240,True,2012,Counter-Strike: Source
99900,True,2013,Spiral Knights
4000,True,2013,Garry's Mod
440,True,2014,Team Fortress 2
349700,False,2015,Romero's Aftermath
